id,type_bien,titre,ville,region,surface_m2,nb_pieces,loyer_mensuel_eur,adresse,prix_m2,lat,lon
studio_nice_p4_7,studio,1 chambre studio de 43m²,nice,Provence-Alpes-Côte d'Azur,43.0,1,2000.0,"53 Chemin de Terron, 06200 Nice, France",46.5,43.690791,7.221049
studio_nice_p4_8,studio,1 chambre appartement de 19m²,nice,Provence-Alpes-Côte d'Azur,19.0,1,750.0,"06000 Nice, France",39.5,43.708248,7.252518
studio_nice_p4_9,studio,1 chambre appartement de 39m²,nice,Provence-Alpes-Côte d'Azur,39.0,1,930.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.8,43.696727,7.328392
studio_nice_p4_10,studio,1 chambre appartement de 25m²,nice,Provence-Alpes-Côte d'Azur,25.0,1,750.0,"Avenue des Agaves, 06000 Nice, France",30.0,43.700386,7.235602
studio_nice_p4_11,studio,1 chambre appartement de 38m²,nice,Provence-Alpes-Côte d'Azur,38.0,1,895.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.6,43.696727,7.328392
studio_nice_p4_12,studio,1 chambre appartement de 55m²,nice,Provence-Alpes-Côte d'Azur,55.0,1,2108.0,"22 Rue Emmanuel Philibert, 06300 Nice, France",38.3,43.698046,7.282969
studio_nice_p4_13,studio,1 chambre appartement de 37m²,nice,Provence-Alpes-Côte d'Azur,37.0,1,1830.0,"Le Miramar, Promenade des Anglais, 06000 Nice, France",49.5,43.691066,7.245852
studio_nice_p4_14,studio,1 chambre appartement de 15m²,nice,Provence-Alpes-Côte d'Azur,15.0,1,1000.0,"Nice, Maritime Alps, France",66.7,,
studio_nice_p4_15,studio,1 chambre appartement de 50m²,nice,Provence-Alpes-Côte d'Azur,50.0,1,1200.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",24.0,43.696727,7.328392
studio_nice_p4_16,studio,1 chambre appartement de 31m²,nice,Provence-Alpes-Côte d'Azur,31.0,1,730.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.5,43.696727,7.328392
studio_nice_p4_17,studio,1 chambre appartement de 34m²,nice,Provence-Alpes-Côte d'Azur,34.0,1,1040.0,"Petit palais, 24 Rue Joseph Cadéi, 06108 Nice, France",30.6,43.697024,7.273585
studio_nice_p4_18,studio,1 chambre appartement de 21m²,nice,Provence-Alpes-Côte d'Azur,21.0,1,730.0,"06000 Nice, France",34.8,43.708248,7.252518
studio_nice_p4_19,studio,1 chambre appartement de 19m²,nice,Provence-Alpes-Côte d'Azur,19.0,1,710.0,"06000 Nice, France",37.4,43.708248,7.252518
studio_nice_p4_20,studio,1 chambre appartement de 25m²,nice,Provence-Alpes-Côte d'Azur,25.0,1,1500.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",60.0,,
studio_nice_p4_21,studio,1 chambre appartement de 24m²,nice,Provence-Alpes-Côte d'Azur,24.0,1,850.0,"Nice, Maritime Alps, France",35.4,,
studio_nice_p5_2,studio,1 chambre appartement de 81m²,nice,Provence-Alpes-Côte d'Azur,81.0,1,1700.0,"France Travail, Rue Fontaine de la Ville, 06300 Nice, France",21.0,43.715147,7.263701
studio_nice_p5_3,studio,1 chambre appartement de 30m²,nice,Provence-Alpes-Côte d'Azur,30.0,1,1050.0,"14 Rue d'Alsace Lorraine, 06000 Nice, France",35.0,43.713667,7.264625
studio_nice_p5_5,studio,1 chambre appartement de 41m²,nice,Provence-Alpes-Côte d'Azur,41.0,1,980.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.9,43.696727,7.328392
studio_nice_p5_7,studio,1 chambre appartement de 25m²,nice,Provence-Alpes-Côte d'Azur,25.0,1,3224.0,"3-5 Boulevard François Grosso, 06000 Nice, France",129.0,43.694936,7.251794
studio_nice_p5_8,studio,1 chambre appartement de 42m²,nice,Provence-Alpes-Côte d'Azur,42.0,1,1200.0,"Nice-Ville, Parvis de la Gare, 06000 Nice, France",28.6,43.704745,7.261598
studio_nice_p5_9,studio,1 chambre appartement de 40m²,nice,Provence-Alpes-Côte d'Azur,40.0,1,2000.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",50.0,,
studio_nice_p5_10,studio,1 chambre appartement de 26m²,nice,Provence-Alpes-Côte d'Azur,26.0,1,1200.0,"26 Rue de la Préfecture, 06300 Nice, France",46.2,43.696242,7.276902
studio_nice_p5_11,studio,1 chambre appartement de 16m²,nice,Provence-Alpes-Côte d'Azur,16.0,1,755.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",47.2,,
studio_nice_p5_12,studio,1 chambre appartement de 25m²,nice,Provence-Alpes-Côte d'Azur,25.0,1,770.0,"54 Avenue Henry Dunant, 06106 Nice, France",30.8,43.723129,7.265841
studio_nice_p5_13,studio,1 chambre appartement de 30m²,nice,Provence-Alpes-Côte d'Azur,30.0,1,920.0,"Nice, Maritime Alps, France",30.7,,
studio_nice_p5_14,studio,1 chambre appartement de 46m²,nice,Provence-Alpes-Côte d'Azur,46.0,1,1100.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.9,43.696727,7.328392
studio_nice_p5_15,studio,1 chambre appartement de 50m²,nice,Provence-Alpes-Côte d'Azur,50.0,1,2390.0,"11 Avenue Pauliani, 06000 Nice, France",47.8,43.705841,7.280036
studio_nice_p5_16,studio,1 chambre appartement de 18m²,nice,Provence-Alpes-Côte d'Azur,18.0,1,750.0,"Avenue des Agaves, 06000 Nice, France",41.7,43.700386,7.235602
studio_nice_p5_17,studio,1 chambre appartement de 19m²,nice,Provence-Alpes-Côte d'Azur,19.0,1,830.0,"Phare de Nice, Digue, 06300 Nice, France",43.7,43.676491,7.2003
studio_nice_p5_18,studio,1 chambre appartement de 29m²,nice,Provence-Alpes-Côte d'Azur,29.0,1,800.0,"Nice, Maritime Alps, France",27.6,,
studio_nice_p5_19,studio,1 chambre appartement de 25m²,nice,Provence-Alpes-Côte d'Azur,25.0,1,1000.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",40.0,,
studio_nice_p5_20,studio,1 chambre appartement de 22m²,nice,Provence-Alpes-Côte d'Azur,22.0,1,820.0,"06300 Nice, France",37.3,43.71522,7.296172
studio_nice_p6_1,studio,1 chambre appartement de 42m²,nice,Provence-Alpes-Côte d'Azur,42.0,1,1010.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",24.0,43.696727,7.328392
studio_nice_p6_2,studio,1 chambre appartement de 36m²,nice,Provence-Alpes-Côte d'Azur,36.0,1,1300.0,"3 Rue Place Vieille, 06300 Nice, France",36.1,43.69657,7.276251
studio_nice_p6_3,studio,1 chambre appartement de 55m²,nice,Provence-Alpes-Côte d'Azur,55.0,1,2240.0,"47 Boulevard Gambetta, 06000 Nice, France",40.7,43.699269,7.256091
studio_nice_p6_4,studio,1 chambre appartement de 20m²,nice,Provence-Alpes-Côte d'Azur,20.0,1,950.0,"Nice, Maritime Alps, France",47.5,,
studio_nice_p6_5,studio,1 chambre appartement de 42m²,nice,Provence-Alpes-Côte d'Azur,42.0,1,1000.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.8,43.696727,7.328392
studio_nice_p6_6,studio,1 chambre appartement de 38m²,nice,Provence-Alpes-Côte d'Azur,38.0,1,900.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.7,43.696727,7.328392
studio_nice_p6_8,studio,1 chambre appartement de 30m²,nice,Provence-Alpes-Côte d'Azur,30.0,1,900.0,"Nice, Maritime Alps, France",30.0,,
studio_nice_p6_9,studio,1 chambre appartement de 35m²,nice,Provence-Alpes-Côte d'Azur,35.0,1,1350.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",38.6,,
studio_nice_p6_10,studio,1 chambre appartement de 39m²,nice,Provence-Alpes-Côte d'Azur,39.0,1,1400.0,"Palais de France, Promenade des Anglais, 06000 Nice, France",35.9,43.694449,7.253789
studio_nice_p6_11,studio,1 chambre appartement de 32m²,nice,Provence-Alpes-Côte d'Azur,32.0,1,1400.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",43.8,,
studio_nice_p6_14,studio,1 chambre appartement de 15m²,nice,Provence-Alpes-Côte d'Azur,15.0,1,942.0,"Active Aide, Rue Alphonse Karr, 06000 Nice, France",62.8,43.701224,7.263691
studio_nice_p6_16,studio,1 chambre appartement de 32m²,nice,Provence-Alpes-Côte d'Azur,32.0,1,1300.0,"Mercure Nice Marché aux Fleurs, 91 Quai des États-Unis, 06000 Nice, France",40.6,43.69514,7.27215
studio_nice_p6_18,studio,1 chambre appartement de 32m²,nice,Provence-Alpes-Côte d'Azur,32.0,1,1250.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",39.1,,
studio_nice_p6_19,studio,1 chambre appartement de 40m²,nice,Provence-Alpes-Côte d'Azur,40.0,1,1100.0,"Escalier Raccourci des Arènes de Cimiez n°1, 06000 Nice, France",27.5,43.713667,7.264625
studio_nice_p6_20,studio,1 chambre appartement de 30m²,nice,Provence-Alpes-Côte d'Azur,30.0,1,5146.0,"5 Boulevard François Grosso, 06000 Nice, France",171.5,43.694997,7.25185
studio_nice_p6_21,studio,1 chambre appartement de 26m²,nice,Provence-Alpes-Côte d'Azur,26.0,1,1400.0,"26 Rue de la Préfecture, 06300 Nice, France",53.8,43.696242,7.276902
studio_nice_p7_2,studio,1 chambre appartement de 35m²,nice,Provence-Alpes-Côte d'Azur,35.0,1,1290.0,"Nice-Ville, Parvis de la Gare, 06000 Nice, France",36.9,43.704745,7.261598
studio_nice_p7_3,studio,1 chambre appartement de 28m²,nice,Provence-Alpes-Côte d'Azur,28.0,1,1533.0,"7 Avenue Gloria, 06000 Nice, France",54.8,43.69155,7.243837
studio_nice_p7_5,studio,1 chambre appartement de 34m²,nice,Provence-Alpes-Côte d'Azur,34.0,1,850.0,"06300 Nice, France",25.0,43.71522,7.296172
studio_nice_p7_6,studio,1 chambre appartement de 48m²,nice,Provence-Alpes-Côte d'Azur,48.0,1,1150.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",24.0,43.696727,7.328392
studio_nice_p7_7,studio,1 chambre appartement de 34m²,nice,Provence-Alpes-Côte d'Azur,34.0,1,840.0,"Nice, Maritime Alps, France",24.7,,
studio_nice_p7_8,studio,1 chambre appartement de 32m²,nice,Provence-Alpes-Côte d'Azur,32.0,1,850.0,"Nice, Maritime Alps, France",26.6,,
studio_nice_p7_9,studio,1 chambre appartement de 54m²,nice,Provence-Alpes-Côte d'Azur,54.0,1,2115.0,"1ter Rue Berlioz, 06000 Nice, France",39.2,43.698473,7.25898
studio_nice_p7_10,studio,1 chambre appartement de 65m²,nice,Provence-Alpes-Côte d'Azur,65.0,1,2280.0,"9ter Avenue des Fleurs, 06000 Nice, France",35.1,43.697702,7.254183
studio_nice_p7_11,studio,1 chambre appartement de 50m²,nice,Provence-Alpes-Côte d'Azur,50.0,1,1800.0,"Avenue des Arènes de Cimiez, 06000 Nice, France",36.0,,
studio_nice_p7_14,studio,1 chambre studio de 30m²,nice,Provence-Alpes-Côte d'Azur,30.0,1,790.0,"Nice, Maritime Alps, France",26.3,,
studio_nice_p7_15,studio,1 chambre appartement de 53m²,nice,Provence-Alpes-Côte d'Azur,53.0,1,1250.0,"Villa Ephrussi de Rothschild, 1 Avenue Ephrussi de Rothschild, 06230 Saint-Jean-Cap-Ferrat, France",23.6,43.696727,7.328392
